timestamp,lidar_right,lidar_front_right,lidar_front,lidar_left,odom_linear_x,odom_angular_z,pos_x,pos_y,cmd_linear_x,cmd_angular_z,imu_angular_z,imu_accel_x,imu_accel_y,wheel_speed_0,wheel_speed_1,wheel_speed_2,wheel_speed_3,action_label
2026-07-04 14:13:37.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-04 14:13:37.883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:13:37.983,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0932,1.9053,0.1,0.0,-0.017,-0.1916,0.5844,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:13:38.083,1.657,3.144,65.533,1.215,0.002,0.0009,-0.0919,1.9046,0.1,0.0,-2.3926,1.0251,0.4311,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:13:38.183,1.733,3.162,65.533,1.212,-0.0003,0.0014,-0.0895,1.9047,0.1,0.0,-1.8386,0.0862,-0.5652,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:13:38.283,1.628,3.165,65.533,1.212,-0.0018,-0.0098,-0.0833,1.9098,0.1,0.0,-1.9164,-0.3832,-0.7568,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:13:38.383,1.786,3.145,65.533,1.199,-0.0005,-0.0132,-0.0708,1.918,0.1,0.0,-1.7928,-0.4119,-0.5652,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:13:38.483,1.773,3.121,65.533,1.189,0.004,-0.0254,-0.0552,1.924,0.1,0.0,-0.9555,-0.3928,-1.5616,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:13:38.583,1.752,3.103,65.533,1.174,0.0089,-0.0226,-0.0332,1.9267,0.1,0.0,-0.3633,-0.2108,-0.0096,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:13:38.683,1.778,3.084,65.533,1.151,0.0113,-0.0147,-0.0043,1.9272,0.1,0.0,-0.1545,0.1629,-0.3161,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:13:38.783,1.809,3.113,65.533,1.117,0.0076,-0.0056,0.026,1.928,0.1,0.0,-0.1747,-0.0862,0.2587,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:13:38.883,1.844,3.153,65.533,1.089,0.011,-0.0057,0.0578,1.9294,0.1,0.0,-0.0756,-0.0958,0.2778,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:13:38.983,1.866,3.174,65.533,1.066,0.0127,-0.0022,0.0893,1.9312,0.1,0.0,-0.0842,0.3161,0.0192,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:13:39.083,1.879,3.217,65.533,1.033,0.011,0.0034,0.1208,1.9331,0.1,0.0,-0.0245,-0.0479,0.4119,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:13:39.183,1.454,3.249,65.533,1.006,0.0103,0.0004,0.1522,1.9352,0.1,0.0,0.0682,0.4598,-0.3545,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:13:39.283,1.437,3.295,65.533,0.974,0.0101,-0.0002,0.1835,1.9373,0.1,0.0,-0.0202,0.2395,0.0383,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:13:39.383,1.454,3.34,65.533,0.943,0.0087,0.0012,0.2152,1.9395,0.1,0.0,0.0234,0.0096,1.1783,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:13:39.483,1.463,3.38,65.533,0.916,0.0094,0.0003,0.2464,1.9418,0.1,0.0,0.0181,0.0192,1.0538,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:13:39.583,1.507,3.415,65.533,0.884,0.008,0.0,0.2782,1.9441,0.1,0.0,0.0053,-0.1916,1.1496,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:13:39.683,1.533,3.468,65.533,0.858,0.0093,-0.0018,0.3098,1.9464,0.1,0.0,0.0767,-0.1054,-0.7377,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:13:39.783,1.56,3.507,65.533,0.827,0.0094,0.0016,0.3403,1.9486,0.1,0.0,-0.0405,-0.2491,0.3832,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:13:39.883,1.625,3.536,65.533,0.793,0.0088,0.0002,0.3688,1.9505,0.1,0.0,-0.0703,-0.182,1.4466,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:13:39.983,1.652,3.587,65.533,0.769,0.0118,0.0004,0.3941,1.9518,0.1,0.0,-0.1704,0.115,-0.4407,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:13:40.083,1.687,3.614,65.533,0.746,0.0074,0.0003,0.4199,1.9526,0.1,0.0,-0.0788,0.1916,0.7185,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:13:40.183,1.709,3.651,65.533,0.73,0.0081,0.0007,0.4424,1.9526,0.1,0.0,-0.1683,-0.0383,-0.0671,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:13:40.283,1.729,3.679,65.533,0.708,0.0085,0.0005,0.4628,1.952,0.1,0.0,-0.1268,0.2108,0.0,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:13:40.383,1.754,3.691,65.533,0.701,0.0084,0.0003,0.4824,1.9507,0.1,0.0,-0.1161,0.0287,0.9197,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:13:40.483,1.767,3.723,65.533,0.674,0.0076,0.0009,0.5008,1.9491,0.1,0.0,-0.1236,-0.1341,-0.1054,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:13:40.583,1.774,3.751,65.533,0.66,0.0077,0.0007,0.5181,1.9471,0.1,0.0,-0.1811,0.1245,0.479,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:13:40.683,1.782,3.763,65.533,0.65,0.0086,0.0001,0.5344,1.9448,0.1,0.0,-0.2067,0.0287,1.0251,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:13:40.783,1.787,3.763,65.533,0.634,0.0084,-0.0011,0.5497,1.9421,0.1,0.0,-0.1268,-0.1245,0.0479,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:13:40.883,1.774,3.762,65.533,0.617,0.0083,0.0001,0.5642,1.9392,0.1,0.0,-0.0714,0.0383,0.2203,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:13:40.983,1.812,3.76,65.533,0.619,0.0083,-0.0005,0.5781,1.9359,0.1,0.0,-0.2131,0.0096,0.3066,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:13:41.083,1.783,3.778,65.533,0.607,0.0079,0.0008,0.591,1.9324,0.1,0.0,0.0192,-0.0575,0.0287,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:13:41.183,1.809,3.753,65.533,0.602,0.0081,0.0006,0.6032,1.9287,0.1,0.0,-0.0458,-0.1437,0.1437,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:13:41.283,1.814,3.777,65.533,0.588,0.008,0.0002,0.6149,1.9247,0.1,0.0,-0.0522,-0.1341,0.2491,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:13:41.383,1.798,3.74,65.533,0.589,0.0084,-0.0002,0.6263,1.9205,0.1,0.0,-0.1662,0.0383,0.776,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:13:41.483,1.833,65.533,65.533,0.569,0.0108,0.001,0.6369,1.9161,0.1,0.0,-0.1278,0.0,0.9197,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:13:41.583,1.822,65.533,65.533,0.567,0.0086,-0.0008,0.6468,1.9116,0.1,0.0,-0.2173,0.0575,0.7185,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:13:41.683,1.831,65.533,65.533,0.567,0.0086,0.0013,0.6568,1.9067,0.1,0.0,-0.0277,-0.1341,0.3257,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:13:41.783,1.832,65.533,65.533,0.559,0.0083,0.0006,0.6662,1.9018,0.1,0.0,-0.2067,-0.2108,0.6035,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:13:41.883,1.849,65.533,65.533,0.547,0.0075,0.001,0.6751,1.8968,0.1,0.0,-0.098,0.2299,1.37,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:13:41.983,1.877,65.533,65.533,0.547,0.0069,0.001,0.6838,1.8916,0.1,0.0,-0.0842,-0.0766,0.5461,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:13:42.083,2.094,65.533,65.533,0.545,0.007,0.0011,0.6921,1.8863,0.1,0.0,-0.2418,-0.0575,1.14,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:13:42.183,2.388,65.533,65.533,0.546,0.0049,0.0003,0.6997,1.8809,0.1,0.0,-0.0842,0.0383,0.4982,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:13:42.283,2.395,65.533,65.533,0.543,0.0087,0.0011,0.7072,1.8753,0.1,0.0,-0.0245,-0.3353,0.4024,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:13:42.383,2.399,65.533,65.533,0.533,0.006,0.0001,0.7145,1.8696,0.1,0.0,-0.0341,-0.0671,0.3736,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:13:42.483,2.408,65.533,65.533,0.523,0.008,0.0007,0.7219,1.8636,0.1,0.0,-0.0288,-0.1054,0.6035,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:13:42.583,2.409,65.533,65.533,0.53,0.0088,0.0,0.7287,1.8578,0.1,0.0,-0.1481,-0.0383,0.5173,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:13:42.683,2.418,7.208,65.533,0.536,0.0087,-0.0,0.7352,1.8519,0.1,0.0,-0.0735,0.0575,0.2874,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:13:42.784,2.409,7.221,65.533,0.514,0.008,-0.0001,0.7417,1.8457,0.1,0.0,-0.1087,-0.3066,0.0383,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:13:42.883,2.414,7.212,65.533,0.517,0.01,-0.0,0.7483,1.8395,0.1,0.0,-0.0298,-0.182,0.3257,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:13:42.983,2.433,7.19,65.533,0.526,0.0072,0.0001,0.7544,1.8335,0.1,0.0,-0.228,-0.0096,0.0766,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:13:43.083,2.473,7.229,65.533,0.517,0.0085,-0.0009,0.7604,1.8273,0.1,0.0,-0.098,-0.0575,0.7472,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:13:43.183,2.546,7.217,65.533,0.505,0.0077,0.0007,0.766,1.821,0.1,0.0,-0.0863,-0.1341,0.5652,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:13:43.283,2.606,7.215,65.533,0.521,0.0078,-0.0002,0.7713,1.8147,0.1,0.0,0.0138,-0.0766,0.5748,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:13:43.383,2.986,7.235,65.533,0.513,0.0077,0.0004,0.7767,1.8083,0.1,0.0,0.0383,-0.1437,0.3832,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:13:43.483,3.097,7.233,65.533,0.505,0.0075,0.0007,0.7822,1.8016,0.1,0.0,0.0075,-0.1054,0.2682,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:13:43.583,3.105,7.267,65.533,0.511,0.0078,-0.0,0.7873,1.7951,0.1,0.0,-0.2099,-0.182,2.1172,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:13:43.683,3.097,7.234,65.533,0.517,0.0098,-0.0002,0.7924,1.7886,0.1,0.0,-0.0916,0.0096,0.7664,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:13:43.783,3.111,7.242,65.533,0.514,0.0076,-0.0008,0.7973,1.782,0.1,0.0,-0.049,-0.2012,-0.0096,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:13:43.883,3.111,7.235,65.533,0.514,0.0076,0.0008,0.8022,1.7754,0.1,0.0,0.0043,-0.1341,0.3928,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:13:43.983,3.117,7.228,65.533,0.519,0.0051,-0.0002,0.807,1.7688,0.1,0.0,-0.0128,-0.2491,0.3161,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:13:44.083,3.115,65.533,65.533,0.507,0.0079,0.0004,0.8122,1.762,0.1,0.0,0.0437,-0.297,0.7568,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:13:44.183,3.107,65.533,65.533,0.507,0.0078,0.0008,0.817,1.7554,0.1,0.0,-0.0128,-0.0575,0.3736,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:13:44.283,3.113,65.533,65.533,0.517,0.0073,0.0008,0.8219,1.7489,0.1,0.0,0.0032,0.0671,0.9293,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:13:44.383,3.116,65.533,65.533,0.513,0.0075,-0.001,0.8268,1.7423,0.1,0.0,-0.0245,0.1533,0.0766,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:13:44.483,3.119,65.533,65.533,0.512,0.0102,-0.0009,0.8317,1.7355,0.1,0.0,-0.0415,0.0862,0.3545,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:13:44.583,3.113,65.533,65.533,0.514,0.0074,0.0001,0.8362,1.7288,0.1,0.0,0.0032,0.0192,0.3545,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:13:44.683,3.118,65.533,65.533,0.513,0.0078,0.0006,0.8406,1.7222,0.1,0.0,-0.0341,-0.0766,0.3353,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:13:44.783,3.124,65.533,65.533,0.512,0.0079,-0.0006,0.8452,1.7153,0.1,0.0,-0.0373,-0.1916,-0.2587,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:13:44.883,3.108,65.533,65.533,0.503,0.008,-0.0002,0.85,1.7084,0.1,0.0,0.0863,-0.0479,0.6419,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:13:44.983,3.114,65.533,65.533,0.512,0.0074,-0.0006,0.855,1.7017,0.1,0.0,0.0256,0.115,0.7856,0.0,0.0,0.0,0.0,wall_following
