timestamp,lidar_right,lidar_front_right,lidar_front,lidar_left,odom_linear_x,odom_angular_z,pos_x,pos_y,cmd_linear_x,cmd_angular_z,imu_angular_z,imu_accel_x,imu_accel_y,wheel_speed_0,wheel_speed_1,wheel_speed_2,wheel_speed_3,action_label
2026-07-04 14:32:58.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-04 14:32:58.459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-04 14:32:58.559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-04 14:32:58.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-04 14:32:58.759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-04 14:32:58.859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-04 14:32:58.959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-04 14:32:59.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-04 14:32:59.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.0862,0.5844,0.0,0.0,0.0,0.0,idle
2026-07-04 14:32:59.260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0575,0.5461,0.0,0.0,0.0,0.0,idle
2026-07-04 14:32:59.359,2.775,65.533,6.558,0.366,0.0,0.0,1.0468,2.5364,0.0,0.0,0.0128,-0.0383,0.6419,0.0,0.0,0.0,0.0,idle
2026-07-04 14:32:59.459,2.781,65.533,6.522,0.361,0.0002,0.0001,1.0466,2.5363,0.1,0.0,2.3372,0.4886,-1.1592,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:32:59.559,2.784,65.533,6.631,0.364,0.0043,-0.0002,1.0418,2.533,0.1,0.0,0.5699,0.1533,0.1054,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:32:59.659,2.815,65.533,65.533,0.37,0.0087,-0.0007,1.0311,2.5234,0.1,0.0,0.718,0.1533,0.6131,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:32:59.759,2.778,65.533,65.533,0.386,0.0076,-0.0001,1.0207,2.5118,0.1,0.0,0.2972,0.182,1.6765,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:32:59.859,2.774,65.533,6.521,0.405,0.0099,0.0002,1.0131,2.5019,0.1,0.0,0.3249,0.0479,0.4215,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:32:59.959,2.752,65.533,65.533,0.404,0.0082,-0.0007,1.006,2.4914,0.1,0.0,0.3984,0.2012,0.594,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:33:00.060,2.723,65.533,65.533,0.414,0.0087,-0.0006,0.9997,2.4804,0.1,0.0,0.1949,-0.0383,-0.0287,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:33:00.159,2.683,65.533,65.533,0.417,0.0108,0.0033,0.9944,2.47,0.1,0.0,0.1726,0.182,0.6993,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:33:00.260,2.671,65.533,6.499,0.426,0.0094,0.0002,0.9898,2.4597,0.1,0.0,0.3569,0.0096,0.776,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:33:00.360,2.641,65.533,65.533,0.423,0.0089,0.0002,0.9855,2.4489,0.1,0.0,0.0905,-0.1437,0.9676,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:33:00.459,2.625,65.533,65.533,0.441,0.0086,-0.0002,0.9814,2.4376,0.1,0.0,0.1747,-0.115,0.7089,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:33:00.559,2.648,65.533,65.533,0.438,0.0116,-0.0001,0.9777,2.4268,0.1,0.0,0.1204,-0.0479,1.1592,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:33:00.659,2.667,65.533,65.533,0.45,0.0096,-0.0002,0.9745,2.4161,0.1,0.0,0.3388,-0.1054,0.115,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:33:00.759,2.673,65.533,65.533,0.457,0.0092,0.0002,0.972,2.4059,0.1,0.0,0.1417,-0.0096,0.3066,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:33:00.859,2.688,65.533,65.533,0.459,0.0092,0.0001,0.9698,2.3961,0.1,0.0,0.2045,0.0575,0.594,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:33:00.959,2.631,65.533,65.533,0.455,0.0117,0.0003,0.9678,2.3853,0.1,0.0,0.2152,0.0383,0.4982,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:33:01.060,2.624,65.533,65.533,0.459,0.0096,-0.0002,0.9662,2.3747,0.1,0.0,-0.0234,-0.0958,0.2874,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:33:01.159,2.541,65.533,65.533,0.477,0.01,-0.0001,0.9647,2.3642,0.1,0.0,0.3878,0.182,0.5748,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:33:01.259,2.502,65.533,65.533,0.469,0.0087,-0.0003,0.9636,2.3538,0.1,0.0,0.0948,0.182,1.2263,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:33:01.359,2.479,65.533,65.533,0.469,0.0083,0.0004,0.9629,2.3438,0.1,0.0,0.1108,0.0192,0.4119,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:33:01.459,2.465,65.533,65.533,0.475,0.0095,0.0001,0.9624,2.334,0.1,0.0,0.0746,-0.3257,0.1916,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:33:01.559,2.432,65.533,65.533,0.48,0.0118,-0.0001,0.9621,2.3236,0.1,0.0,0.4985,0.0287,0.1245,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:33:01.659,2.423,65.533,65.533,0.487,0.0095,-0.0007,0.9624,2.3135,0.1,0.0,-0.1641,-0.1245,0.5077,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:33:01.759,2.413,65.533,65.533,0.482,0.0097,0.0007,0.9628,2.3033,0.1,0.0,0.1332,-0.1437,0.4982,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:33:01.859,2.416,65.533,65.533,0.481,0.0095,0.0003,0.9635,2.2937,0.1,0.0,-0.1843,-0.3161,0.8335,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:33:01.959,2.406,65.533,65.533,0.483,0.0098,0.0001,0.9642,2.2831,0.1,0.0,-0.0107,-0.2682,0.5077,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:33:02.059,2.404,65.533,6.133,0.48,0.0097,-0.0,0.9649,2.273,0.1,0.0,0.0277,-0.0575,0.6706,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:33:02.159,2.402,65.533,6.078,0.493,0.0091,0.0002,0.9656,2.2631,0.1,0.0,0.2141,0.1724,0.7089,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:33:02.259,2.404,65.533,6.143,0.491,0.0119,-0.0002,0.9665,2.2531,0.1,0.0,0.1672,0.0958,0.5173,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:33:02.360,2.419,65.533,5.993,0.493,0.0104,0.0002,0.9676,2.2431,0.1,0.0,0.0479,-0.2587,0.3832,0.0,0.0,0.0,0.0,wall_following
2026-07-04 14:33:02.459,2.432,7.783,65.533,0.487,0.0093,0.0006,0.9688,2.2333,0.1,0.0,-0.1832,-0.2203,0.5173,0.0,0.0,0.0,0.0,wall_following
