timestamp,lidar_right,lidar_front_right,lidar_front,lidar_left,odom_linear_x,odom_angular_z,pos_x,pos_y,cmd_linear_x,cmd_angular_z,imu_angular_z,imu_accel_x,imu_accel_y,wheel_speed_0,wheel_speed_1,wheel_speed_2,wheel_speed_3,action_label
2026-07-04 14:02:30.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-04 14:02:30.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-04 14:02:30.354,1.675,3.116,65.533,1.23,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:02:30.454,1.63,3.101,65.533,1.225,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:02:30.554,1.304,3.128,65.533,1.211,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:02:30.654,1.264,3.146,65.533,1.194,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:02:30.754,1.245,3.176,65.533,1.181,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:02:30.854,1.26,3.195,65.533,1.16,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:02:30.954,1.278,3.245,65.533,1.123,0.0125,0.0002,-0.0995,0.5287,0.1,0.0,0.2972,0.4311,0.6035,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:02:31.054,1.329,3.295,65.533,1.101,0.0116,-0.0115,-0.0803,0.5543,0.1,0.0,0.1609,0.2491,0.3928,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:02:31.153,1.349,3.344,65.533,1.076,0.0109,0.0013,-0.0624,0.58,0.1,0.0,0.0767,0.0287,0.1724,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:02:31.253,1.366,3.379,65.533,1.04,0.0072,-0.0005,-0.045,0.6061,0.1,0.0,0.0256,-0.5077,1.0825,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:02:31.354,1.382,3.421,65.533,1.016,0.0104,0.0001,-0.0283,0.6317,0.1,0.0,0.0352,-0.2012,-0.1724,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:02:31.453,1.42,3.481,65.533,0.986,0.0101,-0.0016,-0.0106,0.6594,0.1,0.0,-0.0021,-0.0479,0.479,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:02:31.554,1.434,3.519,65.533,0.954,0.0102,-0.0015,0.0063,0.6861,0.1,0.0,-0.0533,0.0,1.9735,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:02:31.653,1.467,3.559,65.533,0.919,0.0097,-0.0024,0.0231,0.713,0.1,0.0,0.1012,0.1437,1.0346,0.0,0.0,0.0,0.0,approaching_wall
2026-07-04 14:02:31.753,1.476,3.605,65.533,0.897,0.0092,0.003,0.0396,0.7397,0.1,0.0,0.0383,-0.1724,0.0096,0.0,0.0,0.0,0.0,approaching_wall
