timestamp,left_arm_joint1_pos,left_arm_joint1_vel,left_arm_joint1_eff,left_arm_joint2_pos,left_arm_joint2_vel,left_arm_joint2_eff,left_arm_joint3_pos,left_arm_joint3_vel,left_arm_joint3_eff,left_arm_joint4_pos,left_arm_joint4_vel,left_arm_joint4_eff,left_arm_joint5_pos,left_arm_joint5_vel,left_arm_joint5_eff,left_arm_joint6_pos,left_arm_joint6_vel,left_arm_joint6_eff,left_arm_drive_joint_pos,left_arm_drive_joint_vel,left_arm_drive_joint_eff,left_arm_left_finger_joint_pos,left_arm_left_finger_joint_vel,left_arm_left_finger_joint_eff,left_arm_left_inner_knuckle_joint_pos,left_arm_left_inner_knuckle_joint_vel,left_arm_left_inner_knuckle_joint_eff,left_arm_right_outer_knuckle_joint_pos,left_arm_right_outer_knuckle_joint_vel,left_arm_right_outer_knuckle_joint_eff,left_arm_right_finger_joint_pos,left_arm_right_finger_joint_vel,left_arm_right_finger_joint_eff,left_arm_right_inner_knuckle_joint_pos,left_arm_right_inner_knuckle_joint_vel,left_arm_right_inner_knuckle_joint_eff,t_sec
1771675546959144465,-3.1415927410125732,0.0,5.3958096470132366e-17,0.39444440603256226,0.0,-19.063247680664062,-0.5044001340866089,0.0,-7.719327926635742,-0.027925267815589905,0.0,-0.012950584292411804,-1.144935965538025,0.0,-2.1265711784362793,-6.230825424194336,0.0,0.010718539357185364,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.999075342
1771675547058563474,-3.1415927410125732,0.0,5.3958096470132366e-17,0.39444440603256226,0.0,-19.063247680664062,-0.5044001340866089,0.0,-7.719327926635742,-0.027925267815589905,0.0,-0.012950584292411804,-1.144935965538025,0.0,-2.1265711784362793,-6.230825424194336,0.0,0.010718539357185364,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,1.098494351
1771675547159014623,-3.1415927410125732,0.0,5.3958096470132366e-17,0.39444440603256226,0.0,-19.063247680664062,-0.5044001340866089,0.0,-7.719327926635742,-0.027925267815589905,0.0,-0.012950584292411804,-1.144935965538025,0.0,-2.1265711784362793,-6.230825424194336,0.0,0.010718539357185364,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,1.1989455
1771675547259046589,-3.1415927410125732,0.0,5.3958096470132366e-17,0.39444440603256226,0.0,-19.063247680664062,-0.5044001340866089,0.0,-7.719327926635742,-0.027925267815589905,0.0,-0.012950584292411804,-1.144935965538025,0.0,-2.1265711784362793,-6.230825424194336,0.0,0.010718539357185364,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,1.2989774660000002
1771675547359455677,-3.1415927410125732,0.0,5.3958096470132366e-17,0.39444440603256226,0.0,-19.063247680664062,-0.5044001340866089,0.0,-7.719327926635742,-0.027925267815589905,0.0,-0.012950584292411804,-1.144935965538025,0.0,-2.1265711784362793,-6.230825424194336,0.0,0.010718539357185364,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,1.3993865540000001
1771675547459025336,-3.1415927410125732,0.0,5.3958096470132366e-17,0.39444440603256226,0.0,-19.063247680664062,-0.5044001340866089,0.0,-7.719327926635742,-0.027925267815589905,0.0,-0.012950584292411804,-1.144935965538025,0.0,-2.1265711784362793,-6.230825424194336,0.0,0.010718539357185364,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,1.498956213
1771675547559019965,-3.1415927410125732,0.0,5.3958096470132366e-17,0.39444440603256226,0.0,-19.063247680664062,-0.5044001340866089,0.0,-7.719327926635742,-0.027925267815589905,0.0,-0.012950584292411804,-1.144935965538025,0.0,-2.1265711784362793,-6.230825424194336,0.0,0.010718539357185364,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,1.598950842
1771675547659043546,-3.1415927410125732,0.0,5.3958096470132366e-17,0.39444440603256226,0.0,-19.063247680664062,-0.5044001340866089,0.0,-7.719327926635742,-0.027925267815589905,0.0,-0.012950584292411804,-1.144935965538025,0.0,-2.1265711784362793,-6.230825424194336,0.0,0.010718539357185364,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,1.6989744230000001
1771675547759002915,-3.1415927410125732,0.0,5.3958096470132366e-17,0.39444440603256226,0.0,-19.063247680664062,-0.5044001340866089,0.0,-7.719327926635742,-0.027925267815589905,0.0,-0.012950584292411804,-1.144935965538025,0.0,-2.1265711784362793,-6.230825424194336,0.0,0.010718539357185364,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,1.7989337920000001
1771675547859007112,-3.1415927410125732,0.0,5.3958096470132366e-17,0.39444440603256226,0.0,-19.063247680664062,-0.5044001340866089,0.0,-7.719327926635742,-0.027925267815589905,0.0,-0.012950584292411804,-1.144935965538025,0.0,-2.1265711784362793,-6.230825424194336,0.0,0.010718539357185364,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,1.8989379890000002
1771675547959231632,-3.1415927410125732,0.0,5.3958096470132366e-17,0.39444440603256226,0.0,-19.063247680664062,-0.5044001340866089,0.0,-7.719327926635742,-0.027925267815589905,0.0,-0.012950584292411804,-1.144935965538025,0.0,-2.1265711784362793,-6.230825424194336,0.0,0.010718539357185364,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,1.999162509
1771675548058557760,-3.1415927410125732,0.0,5.3958096470132366e-17,0.39444440603256226,0.0,-19.063247680664062,-0.5044001340866089,0.0,-7.719327926635742,-0.027925267815589905,0.0,-0.012950584292411804,-1.144935965538025,0.0,-2.1265711784362793,-6.230825424194336,0.0,0.010718539357185364,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,2.098488637
1771675548159030022,-3.1415927410125732,0.0,5.3958096470132366e-17,0.39444440603256226,0.0,-19.063247680664062,-0.5044001340866089,0.0,-7.719327926635742,-0.027925267815589905,0.0,-0.012950584292411804,-1.144935965538025,0.0,-2.1265711784362793,-6.230825424194336,0.0,0.010718539357185364,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,2.1989608990000002
1771675548259010203,-3.1415927410125732,0.0,5.3958096470132366e-17,0.39444440603256226,0.0,-19.063247680664062,-0.5044001340866089,0.0,-7.719327926635742,-0.027925267815589905,0.0,-0.012950584292411804,-1.144935965538025,0.0,-2.1265711784362793,-6.230825424194336,0.0,0.010718539357185364,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,2.29894108
1771675548361289081,-3.1415927410125732,0.0,5.3958096470132366e-17,0.39444440603256226,0.0,-19.063247680664062,-0.5044001340866089,0.0,-7.719327926635742,-0.027925267815589905,0.0,-0.012950584292411804,-1.144935965538025,0.0,-2.1265711784362793,-6.230825424194336,0.0,0.010718539357185364,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,2.401219958
1771675548458265918,-3.1415927410125732,0.0,5.3958096470132366e-17,0.39444440603256226,0.0,-19.063247680664062,-0.5044001340866089,0.0,-7.719327926635742,-0.027925267815589905,0.0,-0.012950584292411804,-1.144935965538025,0.0,-2.1265711784362793,-6.230825424194336,0.0,0.010718539357185364,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,2.498196795
1771675548559015970,-3.1415927410125732,0.0,5.3958096470132366e-17,0.39444440603256226,0.0,-19.063247680664062,-0.5044001340866089,0.0,-7.719327926635742,-0.027925267815589905,0.0,-0.012950584292411804,-1.144935965538025,0.0,-2.1265711784362793,-6.230825424194336,0.0,0.010718539357185364,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,2.598946847
1771675548659082254,-3.1415927410125732,0.0,5.3958096470132366e-17,0.39444440603256226,0.0,-19.063247680664062,-0.5044001340866089,0.0,-7.719327926635742,-0.027925267815589905,0.0,-0.012950584292411804,-1.144935965538025,0.0,-2.1265711784362793,-6.230825424194336,0.0,0.010718539357185364,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,2.699013131
1771675548759078943,-3.1415927410125732,0.0,5.3958096470132366e-17,0.39444440603256226,0.0,-19.063247680664062,-0.5044001340866089,0.0,-7.719327926635742,-0.027925267815589905,0.0,-0.012950584292411804,-1.144935965538025,0.0,-2.1265711784362793,-6.230825424194336,0.0,0.010718539357185364,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,2.79900982
1771675548859147301,-3.1415927410125732,0.0,5.3958096470132366e-17,0.39444440603256226,0.0,-19.063247680664062,-0.5044001340866089,0.0,-7.719327926635742,-0.027925267815589905,0.0,-0.012950584292411804,-1.144935965538025,0.0,-2.1265711784362793,-6.230825424194336,0.0,0.010718539357185364,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,2.8990781780000003
1771675548959064743,-3.1415927410125732,0.0,5.3958096470132366e-17,0.39444440603256226,0.0,-19.063247680664062,-0.5044001340866089,0.0,-7.719327926635742,-0.027925267815589905,0.0,-0.012950584292411804,-1.144935965538025,0.0,-2.1265711784362793,-6.230825424194336,0.0,0.010718539357185364,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,2.99899562
1771675549058559177,-3.1415927410125732,0.0,5.3958096470132366e-17,0.39444440603256226,0.0,-19.063247680664062,-0.5044001340866089,0.0,-7.719327926635742,-0.027925267815589905,0.0,-0.012950584292411804,-1.144935965538025,0.0,-2.1265711784362793,-6.230825424194336,0.0,0.010718539357185364,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,3.098490054
1771675549159214889,-3.1415927410125732,0.0,5.3958096470132366e-17,0.39444440603256226,0.0,-19.063247680664062,-0.5044001340866089,0.0,-7.719327926635742,-0.027925267815589905,0.0,-0.012950584292411804,-1.144935965538025,0.0,-2.1265711784362793,-6.230825424194336,0.0,0.010718539357185364,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,3.199145766
1771675549259059458,-3.1415927410125732,0.0,5.3958096470132366e-17,0.39444440603256226,0.0,-19.063247680664062,-0.5044001340866089,0.0,-7.719327926635742,-0.027925267815589905,0.0,-0.012950584292411804,-1.144935965538025,0.0,-2.1265711784362793,-6.230825424194336,0.0,0.010718539357185364,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,3.298990335
1771675549359074901,-3.1415927410125732,0.0,5.3958096470132366e-17,0.39444440603256226,0.0,-19.063247680664062,-0.5044001340866089,0.0,-7.719327926635742,-0.027925267815589905,0.0,-0.012950584292411804,-1.144935965538025,0.0,-2.1265711784362793,-6.230825424194336,0.0,0.010718539357185364,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,3.3990057780000003
1771675549458978273,-3.1415927410125732,0.0,0.009162073023617268,0.39331477880477905,-0.04268116131424904,-19.87012481689453,-0.5080015659332275,-0.13607262074947357,-8.916763305664062,-0.027835791930556297,0.003380686044692993,-0.018937405198812485,-1.136933445930481,0.3023601174354553,-2.0860302448272705,-6.230713367462158,0.004225833807140589,0.011156835593283176,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,3.4989091500000002
1771675549558970393,-3.1415927410125732,0.0,0.009162073023617268,0.39331477880477905,-0.04268116131424904,-19.87012481689453,-0.5080015659332275,-0.13607262074947357,-8.916763305664062,-0.027835791930556297,0.003380686044692993,-0.018937405198812485,-1.136933445930481,0.3023601174354553,-2.0860302448272705,-6.230713367462158,0.004225833807140589,0.011156835593283176,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,3.5989012700000003
1771675549659048395,-3.1415927410125732,0.0,-0.00023795889865141362,0.3834971487522125,-0.04926430433988571,-20.71023178100586,-0.5393012762069702,-0.15706047415733337,-8.289069175720215,-0.027058159932494164,0.003902123309671879,-0.018277106806635857,-1.0673840045928955,0.3489961326122284,-3.0621531009674072,-6.22974157333374,0.004877626430243254,3.6959991455078125,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,3.6989792720000003
1771675549759141552,-3.1415927410125732,0.0,-0.00023795889865141362,0.3834971487522125,-0.04926430433988571,-20.71023178100586,-0.5393012762069702,-0.15706047415733337,-8.289069175720215,-0.027058159932494164,0.003902123309671879,-0.018277106806635857,-1.0673840045928955,0.3489961326122284,-3.0621531009674072,-6.22974157333374,0.004877626430243254,3.6959991455078125,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,3.799072429
1771675549859017997,-3.1415927410125732,0.0,-0.0002249422832392156,0.3734472393989563,-0.04926430433988571,-21.398733139038086,-0.5713415741920471,-0.15706047415733337,-9.08466911315918,-0.026262126863002777,0.003902123309671879,-0.023272061720490456,-0.996188759803772,0.3489961326122284,-3.2995107173919678,-6.22874641418457,0.004877626430243254,0.01049798633903265,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,3.8989488740000002
1771675549958956599,-3.1415927410125732,0.0,-0.0002249422832392156,0.3734472393989563,-0.04926430433988571,-21.398733139038086,-0.5713415741920471,-0.15706047415733337,-9.08466911315918,-0.026262126863002777,0.003902123309671879,-0.023272061720490456,-0.996188759803772,0.3489961326122284,-3.2995107173919678,-6.22874641418457,0.004877626430243254,0.01049798633903265,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,3.998887476
1771675550059017715,-3.1415927410125732,0.0,-0.00020898229558952153,0.3635943830013275,-0.04926430433988571,-22.05663299560547,-0.6027536988258362,-0.15706047415733337,-9.666069030761719,-0.025481700897216797,0.003902123309671879,-0.02837911620736122,-0.9263895153999329,0.3489961326122284,-3.045198917388916,-6.227770805358887,0.004877626430243254,0.010374614968895912,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,4.098948592
1771675550158972449,-3.1415927410125732,0.0,-0.00020898229558952153,0.3635943830013275,-0.04926430433988571,-22.05663299560547,-0.6027536988258362,-0.15706047415733337,-9.666069030761719,-0.025481700897216797,0.003902123309671879,-0.02837911620736122,-0.9263895153999329,0.3489961326122284,-3.045198917388916,-6.227770805358887,0.004877626430243254,0.010374614968895912,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,4.198903326
1771675550259140442,-3.1415927410125732,0.0,-0.00019021796470042318,0.35374152660369873,-0.04926430433988571,-22.51563262939453,-0.6341657638549805,-0.15706047415733337,-10.446369171142578,-0.024701276794075966,0.003902123309671879,-0.03362305089831352,-0.8565902709960938,0.3489961326122284,-3.3673272132873535,-6.226795673370361,0.004877626430243254,0.01024272944778204,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,4.299071319
1771675550359122933,-3.1415927410125732,0.0,-0.00019021796470042318,0.35374152660369873,-0.04926430433988571,-22.51563262939453,-0.6341657638549805,-0.15706047415733337,-10.446369171142578,-0.024701276794075966,0.003902123309671879,-0.03362305089831352,-0.8565902709960938,0.3489961326122284,-3.3673272132873535,-6.226795673370361,0.004877626430243254,0.01024272944778204,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,4.39905381
1771675550459035565,-3.1415927410125732,0.0,-0.00016882528143469244,0.34388867020606995,-0.04926430433988571,-22.439132690429688,-0.6655778884887695,-0.15706047415733337,-10.767669677734375,-0.023920852690935135,0.003902123309671879,-0.03902328386902809,-0.7867910861968994,0.3489961326122284,-3.2656025886535645,-6.225820064544678,0.004877626430243254,0.010102445259690285,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,4.498966442
1771675550558969483,-3.1415927410125732,0.0,-0.00016882528143469244,0.34388867020606995,-0.04926430433988571,-22.439132690429688,-0.6655778884887695,-0.15706047415733337,-10.767669677734375,-0.023920852690935135,0.003902123309671879,-0.03902328386902809,-0.7867910861968994,0.3489961326122284,-3.2656025886535645,-6.225820064544678,0.004877626430243254,0.010102445259690285,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,4.59890036
1771675550659248803,-3.1415927410125732,0.0,-0.0001450152776669711,0.33403581380844116,-0.04926430433988571,-23.3265323638916,-0.6969899535179138,-0.15706047415733337,-11.547969818115234,-0.023140428587794304,0.003902123309671879,-0.04459353908896446,-0.7169918417930603,0.3489961326122284,-3.401235580444336,-6.224844455718994,0.004877626430243254,0.009953881613910198,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,4.69917968
1771675550758996706,-3.1415927410125732,0.0,-0.0001450152776669711,0.33403581380844116,-0.04926430433988571,-23.3265323638916,-0.6969899535179138,-0.15706047415733337,-11.547969818115234,-0.023140428587794304,0.003902123309671879,-0.04459353908896446,-0.7169918417930603,0.3489961326122284,-3.401235580444336,-6.224844455718994,0.004877626430243254,0.009953881613910198,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,4.798927583
1771675550859330488,-3.1415927410125732,0.0,-0.00011903166159754619,0.32418292760849,-0.04926430433988571,-23.724332809448242,-0.7284020781517029,-0.15706047415733337,-11.746869087219238,-0.022360002622008324,0.003902123309671879,-0.05034162104129791,-0.6471925973892212,0.3489961326122284,-3.1130154132843018,-6.2238688468933105,0.004877626430243254,0.009797165170311928,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,4.899261365
1771675550959052638,-3.1415927410125732,0.0,-0.00011903166159754619,0.32418292760849,-0.04926430433988571,-23.724332809448242,-0.7284020781517029,-0.15706047415733337,-11.746869087219238,-0.022360002622008324,0.003902123309671879,-0.05034162104129791,-0.6471925973892212,0.3489961326122284,-3.1130154132843018,-6.2238688468933105,0.004877626430243254,0.009797165170311928,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,4.998983515
1771675551058441498,-3.1415927410125732,0.0,-9.114790736930445e-05,0.3143300712108612,-0.04926430433988571,-24.183332443237305,-0.7598141431808472,-0.15706047415733337,-12.726069450378418,-0.021579578518867493,0.003902123309671879,-0.05626928433775902,-0.5773933529853821,0.3489961326122284,-3.2656025886535645,-6.222893238067627,0.004877626430243254,0.009632429108023643,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,5.098372375
1771675551159401399,-3.1415927410125732,0.0,-9.114790736930445e-05,0.3143300712108612,-0.04926430433988571,-24.183332443237305,-0.7598141431808472,-0.15706047415733337,-12.726069450378418,-0.021579578518867493,0.003902123309671879,-0.05626928433775902,-0.5773933529853821,0.3489961326122284,-3.2656025886535645,-6.222893238067627,0.004877626430243254,0.009632429108023643,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,5.199332276000001
1771675551259185933,-3.1415927410125732,0.0,-6.166401726659387e-05,0.3044772148132324,-0.04926430433988571,-24.764732360839844,-0.7912262678146362,-0.15706047415733337,-13.016769409179688,-0.02079915441572666,0.003902123309671879,-0.06237221509218216,-0.5075941681861877,0.3489961326122284,-3.5538227558135986,-6.221917629241943,0.004877626430243254,0.009459814056754112,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,5.29911681
1771675551360231554,-3.1415927410125732,0.0,-6.166401726659387e-05,0.3044772148132324,-0.04926430433988571,-24.764732360839844,-0.7912262678146362,-0.15706047415733337,-13.016769409179688,-0.02079915441572666,0.003902123309671879,-0.06237221509218216,-0.5075941681861877,0.3489961326122284,-3.5538227558135986,-6.221917629241943,0.004877626430243254,0.009459814056754112,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,0.05999999865889549,,,5.400162431
