timestamp,lidar_right,lidar_front_right,lidar_front,lidar_left,odom_linear_x,odom_angular_z,pos_x,pos_y,cmd_linear_x,cmd_angular_z,imu_angular_z,imu_accel_x,imu_accel_y,wheel_speed_0,wheel_speed_1,wheel_speed_2,wheel_speed_3,distance_travelled,action_label
2026-07-09 11:44:36.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-09 11:44:36.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-09 11:44:36.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-09 11:44:36.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-09 11:44:36.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-09 11:44:36.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-09 11:44:36.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-09 11:44:36.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-09 11:44:36.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032,-0.115,0.3928,0.0,0.0,0.0,0.0,0.0,idle
2026-07-09 11:44:37.036,1.904,3.196,65.533,1.259,0.0,-0.0,-5.9069,-10.517,0.0,0.0,0.0128,-0.0862,0.3161,0.0,0.0,0.0,0.0,0.0,idle
2026-07-09 11:44:37.136,1.913,3.206,65.533,1.255,0.0004,0.0022,-5.9068,-10.517,0.1,0.0,-1.632,0.0383,2.395,0.0,0.0,0.0,0.0,0.0001,approaching_wall
2026-07-09 11:44:37.236,1.919,3.224,65.533,1.251,0.0018,-0.0,-5.9053,-10.5176,0.1,0.0,-1.9313,0.2012,0.1245,0.0,0.0,0.0,0.0,0.0017,approaching_wall
2026-07-09 11:44:37.336,1.916,3.217,65.533,1.255,0.0004,-0.0018,-5.904,-10.5188,0.1,0.0,-1.893,-0.1245,-2.4238,0.0,0.0,0.0,0.0,0.0034,approaching_wall
2026-07-09 11:44:37.436,1.926,2.505,65.533,1.254,-0.0024,0.0126,-5.9057,-10.5146,0.1,0.0,-1.7524,-0.5269,-2.0789,0.0,0.0,0.0,0.0,0.0027,approaching_wall
2026-07-09 11:44:37.536,1.939,2.344,65.533,1.235,-0.0008,0.0306,-5.9071,-10.5021,0.1,0.0,-1.3891,-0.7568,-0.9676,0.0,0.0,0.0,0.0,0.0149,approaching_wall
2026-07-09 11:44:37.636,2.305,3.63,12.276,1.199,0.0017,0.0288,-5.9059,-10.4868,0.1,0.0,-0.3856,0.0575,-1.5328,0.0,0.0,0.0,0.0,0.0302,approaching_wall
