timestamp,lidar_right,lidar_front_right,lidar_front,lidar_left,odom_linear_x,odom_angular_z,pos_x,pos_y,cmd_linear_x,cmd_angular_z,imu_angular_z,imu_accel_x,imu_accel_y,wheel_speed_0,wheel_speed_1,wheel_speed_2,wheel_speed_3,distance_travelled,action_label
2026-07-09 12:09:18.626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-09 12:09:18.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-09 12:09:18.825,1.879,2.093,65.533,1.29,0.0,0.0,-4.5985,-7.8649,0.1,0.0,-0.0128,-0.0192,0.3257,0.0,0.0,0.0,0.0,0.0,approaching_wall
2026-07-09 12:09:18.926,1.881,2.092,65.533,1.288,-0.0,-0.0,-4.5985,-7.8649,0.1,0.0,-0.0096,0.115,0.2395,0.0,0.0,0.0,0.0,0.0,approaching_wall
2026-07-09 12:09:19.026,1.884,2.107,65.533,1.295,-0.0,0.0,-4.5985,-7.8649,0.1,0.0,0.0543,-0.0671,0.0862,0.0,0.0,0.0,0.0,0.0,approaching_wall
2026-07-09 12:09:19.125,1.893,2.097,65.533,1.3,-0.0,0.0,-4.5985,-7.8649,0.1,0.0,-0.033,-0.1629,0.3066,0.0,0.0,0.0,0.0,0.0,approaching_wall
2026-07-09 12:09:19.225,1.892,2.103,65.533,1.299,0.0,-0.0,-4.5985,-7.8649,0.1,0.0,-0.0075,-0.0192,0.3161,0.0,0.0,0.0,0.0,0.0,approaching_wall
2026-07-09 12:09:19.326,1.877,2.094,65.533,1.306,0.0,-0.0,-4.5985,-7.8649,0.1,0.0,-0.066,-0.0575,0.3161,0.0,0.0,0.0,0.0,0.0,approaching_wall
2026-07-09 12:09:19.426,1.877,2.097,65.533,1.296,0.0,-0.0,-4.5985,-7.8649,0.1,0.0,-0.0181,-0.0383,0.0958,0.0,0.0,0.0,0.0,0.0,approaching_wall
2026-07-09 12:09:19.526,1.893,2.097,65.533,1.292,0.0,0.0,-4.5985,-7.8649,0.1,0.0,-0.0266,-0.1724,0.2108,0.0,0.0,0.0,0.0,0.0,approaching_wall
2026-07-09 12:09:19.626,1.866,2.095,65.533,1.298,0.0,-0.0,-4.5985,-7.8649,0.1,0.0,-0.0021,-0.1437,0.3736,0.0,0.0,0.0,0.0,0.0,approaching_wall
2026-07-09 12:09:19.726,1.89,2.099,65.533,1.294,-0.0,0.0,-4.5985,-7.8649,0.1,0.0,0.0085,-0.0192,-0.0958,0.0,0.0,0.0,0.0,0.0,approaching_wall
2026-07-09 12:09:19.825,1.879,2.094,65.533,1.293,-0.0,-0.0,-4.5985,-7.8649,0.1,0.0,0.0362,-0.3353,0.4407,0.0,0.0,0.0,0.0,0.0,approaching_wall
2026-07-09 12:09:19.925,1.886,2.089,65.533,1.295,0.0009,-0.0012,-4.5986,-7.8638,0.1,0.0,-0.9257,-0.4024,-0.5748,0.0,0.0,0.0,0.0,0.0011,approaching_wall
2026-07-09 12:09:20.025,1.879,2.103,65.533,1.291,0.0018,0.006,-4.5993,-7.8589,0.1,0.0,2.6877,0.4982,-1.2837,0.0,0.0,0.0,0.0,0.0061,approaching_wall
2026-07-09 12:09:20.125,1.893,3.184,65.533,1.277,0.0044,0.0186,-4.6002,-7.8498,0.1,0.0,-0.033,-0.115,-0.7951,0.0,0.0,0.0,0.0,0.0152,approaching_wall
2026-07-09 12:09:20.225,1.919,3.342,65.533,1.252,0.0053,0.0248,-4.6013,-7.8383,0.1,0.0,0.3494,0.0575,-0.7856,0.0,0.0,0.0,0.0,0.0267,approaching_wall
2026-07-09 12:09:20.325,2.28,2.5,12.274,1.219,0.0041,0.0207,-4.6031,-7.8246,0.1,0.0,0.424,-0.2108,-0.2874,0.0,0.0,0.0,0.0,0.0406,approaching_wall
2026-07-09 12:09:20.425,2.331,2.248,7.861,1.199,0.0039,0.0211,-4.6061,-7.808,0.1,0.0,0.5401,0.0287,-0.5269,0.0,0.0,0.0,0.0,0.0574,approaching_wall
2026-07-09 12:09:20.526,2.383,2.142,5.961,1.187,0.0062,0.0398,-4.6101,-7.7921,0.1,0.0,0.4868,0.2299,-0.297,0.0,0.0,0.0,0.0,0.0737,approaching_wall
2026-07-09 12:09:20.625,2.49,2.262,4.105,1.148,0.0061,0.0428,-4.616,-7.7711,0.1,0.0,-0.2312,0.3257,1.9831,0.0,0.0,0.0,0.0,0.0954,approaching_wall
2026-07-09 12:09:20.725,2.579,5.536,3.237,1.122,0.0065,0.0448,-4.6203,-7.7548,0.1,0.0,0.2546,-0.0287,1.0059,0.0,0.0,0.0,0.0,0.1122,approaching_wall
2026-07-09 12:09:20.825,2.673,6.102,2.342,1.093,0.0044,0.0347,-4.6249,-7.7398,0.1,0.0,0.9598,0.1629,0.182,0.0,0.0,0.0,0.0,0.1279,approaching_wall
2026-07-09 12:09:20.925,2.784,5.982,1.924,1.086,0.003,0.0328,-4.6311,-7.725,0.1,0.0,2.6877,0.4982,-1.2837,0.0,0.0,0.0,0.0,0.1436,approaching_wall
2026-07-09 12:09:21.025,2.901,5.894,1.972,1.118,0.0031,0.0379,-4.6386,-7.711,0.1,0.0,0.3345,0.3736,0.2299,0.0,0.0,0.0,0.0,0.159,approaching_wall
2026-07-09 12:09:21.125,3.041,5.841,1.759,1.241,0.0042,0.0401,-4.6461,-7.6969,0.1,0.0,0.277,-0.3257,-0.2108,0.0,0.0,0.0,0.0,0.1746,approaching_wall
2026-07-09 12:09:21.225,2.41,65.533,1.538,1.247,0.0056,0.0364,-4.6527,-7.6825,0.1,0.0,0.2525,-0.0671,0.6706,0.0,0.0,0.0,0.0,0.1903,approaching_wall
2026-07-09 12:09:21.325,3.39,65.533,1.374,1.254,0.0107,0.0481,-4.6587,-7.6671,0.1,0.0,0.2525,1.1113,0.7281,0.0,0.0,0.0,0.0,0.2068,approaching_wall
2026-07-09 12:09:21.425,3.549,65.533,1.251,1.25,0.0147,0.0255,-4.6648,-7.6482,0.1,0.0,0.2184,1.073,-0.0479,0.0,0.0,0.0,0.0,0.2266,approaching_wall
2026-07-09 12:09:21.525,2.774,65.533,1.169,1.231,0.0098,0.0204,-4.6758,-7.6264,0.1,0.0,0.2812,1.0442,0.4503,0.0,0.0,0.0,0.0,0.2507,approaching_wall
2026-07-09 12:09:21.625,2.965,65.533,1.103,1.195,0.008,0.02,-4.6889,-7.6073,0.1,0.0,0.2024,-0.1341,0.1533,0.0,0.0,0.0,0.0,0.273,approaching_wall
2026-07-09 12:09:21.726,2.971,65.533,1.061,1.155,0.0061,0.0158,-4.7029,-7.5881,0.1,0.0,0.0586,0.3449,0.9388,0.0,0.0,0.0,0.0,0.2958,approaching_wall
2026-07-09 12:09:21.825,2.906,65.533,1.032,1.104,0.0087,0.0246,-4.7181,-7.5689,0.1,0.0,-0.1534,-0.364,1.0538,0.0,0.0,0.0,0.0,0.3192,approaching_wall
2026-07-09 12:09:21.925,2.895,65.533,0.984,1.057,0.0087,0.0245,-4.7334,-7.5506,0.1,0.0,-0.0128,0.2012,-0.5461,0.0,0.0,0.0,0.0,0.342,approaching_wall
2026-07-09 12:09:22.025,2.919,65.533,0.952,1.016,0.0059,0.0169,-4.7489,-7.5332,0.1,0.0,-0.0735,0.1054,-0.1629,0.0,0.0,0.0,0.0,0.3642,approaching_wall
2026-07-09 12:09:22.126,2.938,65.533,0.924,0.975,0.0086,0.0274,-4.7644,-7.5166,0.1,0.0,0.0597,-0.2682,1.0251,0.0,0.0,0.0,0.0,0.3858,approaching_wall
2026-07-09 12:09:22.226,2.988,65.533,0.88,0.93,0.0054,0.0147,-4.7816,-7.4992,0.1,0.0,-0.0394,-0.6035,0.8814,0.0,0.0,0.0,0.0,0.409,approaching_wall
2026-07-09 12:09:22.326,2.996,65.533,0.862,0.897,0.0081,0.025,-4.7921,-7.489,0.1,0.0,-0.0533,0.0383,0.4598,0.0,0.0,0.0,0.0,0.4228,approaching_wall
2026-07-09 12:09:22.426,3.049,65.533,0.791,0.845,0.0072,0.0217,-4.8163,-7.4665,0.1,0.0,-0.0373,0.2778,-0.1245,0.0,0.0,0.0,0.0,0.454,approaching_wall
2026-07-09 12:09:22.525,3.088,65.533,0.754,0.795,0.0071,0.0249,-4.8334,-7.4512,0.1,0.0,-0.0181,-0.115,0.6802,0.0,0.0,0.0,0.0,0.4757,approaching_wall
2026-07-09 12:09:22.625,3.104,65.533,0.734,0.761,0.0072,0.021,-4.8494,-7.4375,0.1,0.0,-0.0149,-0.7185,0.9293,0.0,0.0,0.0,0.0,0.4956,approaching_wall
2026-07-09 12:09:22.725,3.164,65.533,0.686,0.733,0.0061,0.0161,-4.8639,-7.4253,0.1,0.0,0.0128,-0.1437,1.1783,0.0,0.0,0.0,0.0,0.5135,approaching_wall
2026-07-09 12:09:22.825,3.667,65.533,0.671,0.602,0.004,0.0096,-4.8763,-7.415,0.1,0.0,-0.0383,-0.0192,1.2454,0.0,0.0,0.0,0.0,0.5288,approaching_wall
2026-07-09 12:09:22.926,3.965,65.533,0.662,0.533,0.0032,0.0083,-4.8871,-7.406,0.1,0.0,-0.049,-0.2682,0.1245,0.0,0.0,0.0,0.0,0.5421,wall_following
2026-07-09 12:09:23.025,3.943,65.533,0.643,0.522,0.0025,0.0047,-4.8952,-7.3991,0.1,0.0,-0.0916,-0.1437,0.9676,0.0,0.0,0.0,0.0,0.5523,wall_following
2026-07-09 12:09:23.126,3.875,13.148,0.649,0.474,0.0021,0.0011,-4.8997,-7.3949,0.1,0.0,-0.0735,-0.0671,0.0096,0.0,0.0,0.0,0.0,0.5582,wall_following
