timestamp,lidar_right,lidar_front_right,lidar_front,lidar_left,odom_linear_x,odom_angular_z,pos_x,pos_y,cmd_linear_x,cmd_angular_z,imu_angular_z,imu_accel_x,imu_accel_y,wheel_speed_0,wheel_speed_1,wheel_speed_2,wheel_speed_3,distance_travelled,action_label
2026-07-09 11:58:40.864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-09 11:58:40.964,1.923,3.248,65.533,1.247,0.0,-0.0,-5.7566,-9.9482,0.1,0.0,0.0266,-0.1054,0.7089,0.0,0.0,0.0,0.0,0.0,approaching_wall
2026-07-09 11:58:41.064,1.923,3.248,65.533,1.247,0.0,-0.0,-5.7566,-9.9482,0.1,0.0,-0.0032,0.0,0.3257,0.0,0.0,0.0,0.0,0.0,approaching_wall
2026-07-09 11:58:41.164,1.923,3.248,65.533,1.247,0.0,-0.0,-5.7566,-9.9482,0.1,0.0,-0.0032,0.0,0.3257,0.0,0.0,0.0,0.0,0.0,approaching_wall
2026-07-09 11:58:41.264,1.921,3.246,65.533,1.237,-0.0,0.0,-5.7566,-9.9482,0.1,0.0,0.0799,-0.0766,0.2778,0.0,0.0,0.0,0.0,0.0,approaching_wall
2026-07-09 11:58:41.364,1.921,3.278,65.533,1.24,0.0047,-0.0014,-5.7535,-9.9464,0.1,0.0,0.6274,-0.2012,1.0155,0.0,0.0,0.0,0.0,0.0036,approaching_wall
2026-07-09 11:58:41.464,1.935,3.327,65.533,1.229,0.0076,0.0025,-5.7472,-9.9411,0.1,0.0,0.897,-0.3161,-0.6035,0.0,0.0,0.0,0.0,0.0118,approaching_wall
2026-07-09 11:58:41.564,1.95,3.401,65.533,1.209,0.009,0.0066,-5.7379,-9.9304,0.1,0.0,0.7894,0.1629,0.0192,0.0,0.0,0.0,0.0,0.0258,approaching_wall
2026-07-09 11:58:41.664,2.295,2.461,65.533,1.201,0.0126,0.0101,-5.7297,-9.9178,0.1,0.0,0.6807,0.3161,0.297,0.0,0.0,0.0,0.0,0.0406,approaching_wall
2026-07-09 11:58:41.764,2.342,3.721,9.252,1.184,0.0125,0.0134,-5.7212,-9.8986,0.1,0.0,0.6487,0.3257,-0.7664,0.0,0.0,0.0,0.0,0.0609,approaching_wall
2026-07-09 11:58:41.864,2.383,2.195,7.833,1.151,0.0079,0.0171,-5.7157,-9.8769,0.1,0.0,1.5404,-0.0766,0.0192,0.0,0.0,0.0,0.0,0.0822,approaching_wall
2026-07-09 11:58:41.964,2.439,2.101,5.731,1.125,0.0066,0.0189,-5.7132,-9.8586,0.1,0.0,0.2301,1.4753,1.2742,0.0,0.0,0.0,0.0,0.0996,approaching_wall
2026-07-09 11:58:42.064,2.483,2.142,4.935,1.099,0.0084,0.029,-5.7112,-9.8321,0.1,0.0,0.3196,1.552,0.6227,0.0,0.0,0.0,0.0,0.1247,approaching_wall
