timestamp,lidar_right,lidar_front_right,lidar_front,lidar_left,odom_linear_x,odom_angular_z,pos_x,pos_y,cmd_linear_x,cmd_angular_z,imu_angular_z,imu_accel_x,imu_accel_y,wheel_speed_0,wheel_speed_1,wheel_speed_2,wheel_speed_3,distance_travelled,action_label
2026-07-09 12:28:43.286,65.533,1.197,0.857,11.382,0.0008,0.0105,-5.2965,-4.7913,0.0,0.0,-1.453,0.1916,-1.0251,0.0,0.0,0.0,0.0,1.278,searching_wall
2026-07-09 12:28:43.386,65.533,1.198,0.862,11.368,0.0012,0.016,-5.3064,-4.7993,0.0,0.0,-1.0152,-0.2491,-1.2933,0.0,0.0,0.0,0.0,1.2879,searching_wall
2026-07-09 12:28:43.486,11.595,1.198,0.86,11.371,0.0016,0.0157,-5.3163,-4.8073,0.0,0.0,-1.1047,-0.0287,-1.4083,0.0,0.0,0.0,0.0,1.2979,searching_wall
2026-07-09 12:28:43.586,11.571,1.191,0.856,11.371,0.0019,0.0128,-5.3265,-4.8148,0.0,0.0,-0.2844,-0.5173,-0.8239,0.0,0.0,0.0,0.0,1.3082,searching_wall
2026-07-09 12:28:43.686,11.627,1.196,0.857,11.359,0.0013,0.0076,-5.336,-4.8218,0.0,0.0,0.3728,0.0958,-1.6286,0.0,0.0,0.0,0.0,1.3178,searching_wall
2026-07-09 12:28:43.787,65.533,1.192,0.858,11.359,0.001,0.0128,-5.3468,-4.8305,0.0,0.0,0.8426,0.4024,-3.3626,0.0,0.0,0.0,0.0,1.3288,searching_wall
2026-07-09 12:28:43.886,11.632,1.198,0.857,11.362,0.0011,0.0365,-5.357,-4.8398,0.0,0.0,0.4005,0.9293,-5.0391,0.0,0.0,0.0,0.0,1.3393,searching_wall
2026-07-09 12:28:43.986,65.533,1.199,0.853,11.372,0.0005,0.0383,-5.3674,-4.8502,0.0,0.0,2.6877,0.4982,-1.2837,0.0,0.0,0.0,0.0,1.3501,searching_wall
2026-07-09 12:28:44.086,11.527,1.194,0.86,11.367,0.0,0.0036,-5.3772,-4.8605,0.0,0.0,0.3558,-0.2203,3.2476,0.0,0.0,0.0,0.0,1.3603,searching_wall
2026-07-09 12:28:44.186,11.58,1.197,0.859,11.369,0.0002,-0.008,-5.3868,-4.8714,0.0,0.0,0.2663,-2.9315,4.905,0.0,0.0,0.0,0.0,1.3705,searching_wall
2026-07-09 12:28:44.286,65.533,1.192,0.859,11.374,0.0009,0.0147,-5.3967,-4.8821,0.0,0.0,-0.032,0.0383,-5.8822,0.0,0.0,0.0,0.0,1.381,searching_wall
2026-07-09 12:28:44.386,65.533,1.199,0.861,11.354,0.0011,0.0347,-5.4063,-4.8915,0.0,0.0,-0.0703,0.5556,-2.1076,0.0,0.0,0.0,0.0,1.3912,searching_wall
2026-07-09 12:28:44.486,65.533,1.195,0.854,11.359,0.0013,0.0123,-5.4163,-4.9011,0.0,0.0,-0.13,1.4466,3.5638,0.0,0.0,0.0,0.0,1.4019,searching_wall
2026-07-09 12:28:44.586,65.533,1.192,0.856,11.377,0.0014,-0.0013,-5.4266,-4.9113,0.0,0.0,-0.1523,-0.479,3.5446,0.0,0.0,0.0,0.0,1.413,searching_wall
2026-07-09 12:28:44.686,65.533,1.196,0.86,11.371,0.0016,-0.0015,-5.4369,-4.9209,0.0,0.0,-0.4517,-1.5807,0.0,0.0,0.0,0.0,0.0,1.4241,searching_wall
2026-07-09 12:28:44.786,65.533,1.201,0.861,11.374,0.0032,0.0099,-5.4473,-4.9298,0.0,0.0,-0.2599,-1.0059,-3.0273,0.0,0.0,0.0,0.0,1.4353,searching_wall
2026-07-09 12:28:44.886,65.533,1.198,0.851,11.37,0.0026,0.0023,-5.4577,-4.9388,0.0,0.0,-0.1342,0.2395,-3.6979,0.0,0.0,0.0,0.0,1.4465,searching_wall
2026-07-09 12:28:44.986,65.533,1.195,0.858,11.367,0.0037,0.0225,-5.4666,-4.9468,0.0,0.0,-0.4176,0.9005,-3.2381,0.0,0.0,0.0,0.0,1.4562,searching_wall
2026-07-09 12:28:45.086,11.583,1.202,0.85,11.37,0.004,0.022,-5.4761,-4.9554,0.0,0.0,-0.4442,0.2587,-2.1555,0.0,0.0,0.0,0.0,1.4665,searching_wall
2026-07-09 12:28:45.186,65.533,1.19,0.853,11.357,0.0042,0.0245,-5.4854,-4.964,0.0,0.0,0.0138,0.7664,-2.0789,0.0,0.0,0.0,0.0,1.4768,searching_wall
2026-07-09 12:28:45.286,11.605,1.196,0.86,11.385,0.004,0.0196,-5.4929,-4.971,0.0,0.0,-0.1949,-0.3928,-2.3663,0.0,0.0,0.0,0.0,1.485,searching_wall
2026-07-09 12:28:45.386,11.58,1.191,0.85,11.368,0.0033,0.0192,-5.503,-4.9808,0.0,0.0,0.2365,-0.6035,-2.7591,0.0,0.0,0.0,0.0,1.4962,searching_wall
2026-07-09 12:28:45.486,65.533,1.198,0.858,11.369,0.0026,0.0317,-5.5141,-4.9932,0.0,0.0,2.6877,0.4982,-1.2837,0.0,0.0,0.0,0.0,1.5088,searching_wall
2026-07-09 12:28:45.586,65.533,1.197,0.858,11.37,0.0016,0.0289,-5.523,-5.0044,0.0,0.0,0.4304,0.0671,-0.4886,0.0,0.0,0.0,0.0,1.5192,searching_wall
2026-07-09 12:28:45.686,65.533,1.189,0.854,11.37,0.0009,0.0029,-5.5303,-5.0143,0.0,0.0,-0.0799,-1.3221,-1.8106,0.0,0.0,0.0,0.0,1.5278,searching_wall
2026-07-09 12:28:45.786,65.533,1.202,0.867,11.355,0.0008,0.0011,-5.5395,-5.0269,0.0,0.0,0.2716,-1.6286,5.3074,0.0,0.0,0.0,0.0,1.5388,searching_wall
2026-07-09 12:28:45.886,65.533,1.198,0.855,11.379,0.0016,0.0113,-5.5473,-5.038,0.0,0.0,0.2695,0.3161,-6.342,0.0,0.0,0.0,0.0,1.5482,searching_wall
2026-07-09 12:28:45.986,65.533,1.194,0.85,11.359,0.0016,0.0284,-5.5555,-5.0493,0.0,0.0,0.2663,1.1017,-3.3434,0.0,0.0,0.0,0.0,1.5581,searching_wall
2026-07-09 12:28:46.086,65.533,1.192,0.852,11.363,0.0008,0.016,-5.5636,-5.0609,0.0,0.0,-0.032,0.4311,-5.2595,0.0,0.0,0.0,0.0,1.568,searching_wall
2026-07-09 12:28:46.186,65.533,1.192,0.855,11.389,0.0014,0.03,-5.5715,-5.0727,0.0,0.0,0.0724,-0.0671,-3.5734,0.0,0.0,0.0,0.0,1.5779,searching_wall
2026-07-09 12:28:46.286,65.533,1.191,0.853,11.358,0.0009,0.019,-5.5787,-5.0835,0.0,0.0,-0.0533,0.0096,-1.4658,0.0,0.0,0.0,0.0,1.5869,searching_wall
2026-07-09 12:28:46.386,65.533,1.194,0.856,11.368,0.0007,0.0235,-5.5862,-5.0959,0.0,0.0,-0.0639,0.4311,-7.3671,0.0,0.0,0.0,0.0,1.5966,searching_wall
2026-07-09 12:28:46.486,65.533,1.196,0.852,11.354,0.0005,0.0249,-5.593,-5.1081,0.0,0.0,-0.3771,0.1629,-7.6066,0.0,0.0,0.0,0.0,1.6056,searching_wall
2026-07-09 12:28:46.586,65.533,1.195,0.862,11.375,0.0008,0.0353,-5.5997,-5.1205,0.0,0.0,-0.2951,0.6227,-4.9529,0.0,0.0,0.0,0.0,1.6146,searching_wall
2026-07-09 12:28:46.686,65.533,1.198,0.847,11.374,0.0007,0.023,-5.6061,-5.1329,0.0,0.0,2.6877,0.4982,-1.2837,0.0,0.0,0.0,0.0,1.6234,searching_wall
2026-07-09 12:28:46.786,65.533,1.2,0.851,11.369,0.0013,0.0227,-5.613,-5.1461,0.0,0.0,-0.9737,0.4119,-0.5461,0.0,0.0,0.0,0.0,1.633,searching_wall
2026-07-09 12:28:46.886,65.533,1.193,0.856,11.364,0.0021,0.0194,-5.6201,-5.1587,0.0,0.0,-0.4932,0.2874,-0.843,0.0,0.0,0.0,0.0,1.6427,searching_wall
2026-07-09 12:28:46.986,65.533,1.189,0.85,11.361,0.0028,0.0174,-5.6283,-5.1715,0.0,0.0,-0.8522,0.2874,0.0766,0.0,0.0,0.0,0.0,1.6535,searching_wall
2026-07-09 12:28:47.086,65.533,1.197,0.859,11.366,0.0031,0.0134,-5.6359,-5.1819,0.0,0.0,-0.4943,-0.4215,-0.0671,0.0,0.0,0.0,0.0,1.6633,searching_wall
2026-07-09 12:28:47.186,11.662,1.189,0.856,11.368,0.0031,0.0111,-5.6434,-5.1925,0.0,0.0,0.0937,0.0766,0.4598,0.0,0.0,0.0,0.0,1.6731,searching_wall
2026-07-09 12:28:47.286,11.588,1.19,0.85,11.361,0.0047,0.0125,-5.6516,-5.2027,0.0,0.0,0.5997,-0.3832,-0.3161,0.0,0.0,0.0,0.0,1.6835,searching_wall
2026-07-09 12:28:47.386,65.533,1.202,0.854,11.377,0.0025,0.0067,-5.6592,-5.2124,0.0,0.0,1.0184,0.3161,0.1533,0.0,0.0,0.0,0.0,1.6933,searching_wall
2026-07-09 12:28:47.486,65.533,1.198,0.854,11.38,0.0036,0.0107,-5.6668,-5.2235,0.0,0.0,1.1143,0.0,-0.6035,0.0,0.0,0.0,0.0,1.7034,searching_wall
2026-07-09 12:28:47.586,65.533,1.209,0.854,11.379,0.0022,0.006,-5.6739,-5.2348,0.0,0.0,1.3039,0.3449,0.9101,0.0,0.0,0.0,0.0,1.7132,searching_wall
2026-07-09 12:28:47.686,65.533,1.202,0.849,11.369,0.0022,0.0074,-5.6797,-5.246,0.0,0.0,0.6594,0.0671,0.4215,0.0,0.0,0.0,0.0,1.7217,searching_wall
2026-07-09 12:28:47.786,65.533,1.203,0.85,11.371,-0.0006,-0.0054,-5.6837,-5.2564,0.0,0.0,2.6877,0.4982,-1.2837,0.0,0.0,0.0,0.0,1.7283,searching_wall
2026-07-09 12:28:47.886,65.533,1.198,0.85,11.356,-0.0013,-0.0043,-5.6852,-5.2658,0.0,0.0,0.832,0.3736,0.7951,0.0,0.0,0.0,0.0,1.7323,searching_wall
