timestamp,lidar_right,lidar_front_right,lidar_front,lidar_left,odom_linear_x,odom_angular_z,pos_x,pos_y,cmd_linear_x,cmd_angular_z,imu_angular_z,imu_accel_x,imu_accel_y,wheel_speed_0,wheel_speed_1,wheel_speed_2,wheel_speed_3,distance_travelled,action_label
2026-07-09 12:04:08.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-09 12:04:09.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-09 12:04:09.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-09 12:04:09.203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-09 12:04:09.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-09 12:04:09.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-09 12:04:09.503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-09 12:04:09.603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-09 12:04:09.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-09 12:04:09.803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-09 12:04:09.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0682,-0.115,0.3257,0.0,0.0,0.0,0.0,0.0,idle
2026-07-09 12:04:10.003,2.332,2.866,12.311,1.166,-0.0,0.0,-4.4885,-8.3252,0.1,0.0,-0.0085,-0.0575,0.2108,0.0,0.0,0.0,0.0,0.0,approaching_wall
2026-07-09 12:04:10.103,2.327,2.974,12.29,1.165,0.0004,0.0026,-4.4876,-8.3248,0.1,0.0,2.2978,0.9101,0.6227,0.0,0.0,0.0,0.0,0.001,approaching_wall
2026-07-09 12:04:10.203,2.342,3.667,12.306,1.16,0.0022,-0.0053,-4.4843,-8.3237,0.1,0.0,2.0251,0.1437,-0.7568,0.0,0.0,0.0,0.0,0.0045,approaching_wall
2026-07-09 12:04:10.303,2.078,2.591,65.533,1.169,0.0058,-0.0163,-4.4783,-8.3234,0.1,0.0,1.9516,0.3736,-0.0671,0.0,0.0,0.0,0.0,0.0104,approaching_wall
2026-07-09 12:04:10.403,2.013,2.519,65.533,1.152,0.0072,-0.0195,-4.4701,-8.3234,0.1,0.0,2.3287,0.661,0.0766,0.0,0.0,0.0,0.0,0.0185,approaching_wall
2026-07-09 12:04:10.503,2.019,3.377,9.817,1.147,0.0101,-0.0097,-4.4589,-8.3236,0.1,0.0,2.2349,0.0096,-0.4886,0.0,0.0,0.0,0.0,0.0296,approaching_wall
2026-07-09 12:04:10.603,2.027,3.306,65.533,1.143,0.0083,0.0079,-4.4418,-8.3227,0.1,0.0,2.1891,0.9484,-0.0479,0.0,0.0,0.0,0.0,0.0468,approaching_wall
2026-07-09 12:04:10.703,2.051,3.289,65.533,1.123,0.0118,0.028,-4.4198,-8.3176,0.1,0.0,0.1864,1.3029,-1.0059,0.0,0.0,0.0,0.0,0.0691,approaching_wall
2026-07-09 12:04:10.803,2.075,3.329,65.533,1.085,0.0105,0.0312,-4.3979,-8.3098,0.1,0.0,0.5497,-0.1437,0.0671,0.0,0.0,0.0,0.0,0.0919,approaching_wall
2026-07-09 12:04:10.903,2.101,3.376,65.533,1.059,0.0097,0.029,-4.3755,-8.3005,0.1,0.0,0.2216,0.1629,0.5365,0.0,0.0,0.0,0.0,0.1157,approaching_wall
2026-07-09 12:04:11.003,2.118,2.899,10.493,1.03,0.009,0.0246,-4.3583,-8.2928,0.1,0.0,0.2663,-0.2682,0.3449,0.0,0.0,0.0,0.0,0.1342,approaching_wall
2026-07-09 12:04:11.103,2.168,2.555,65.533,0.995,0.0064,0.0161,-4.3325,-8.2802,0.1,0.0,2.6877,0.4982,-1.2837,0.0,0.0,0.0,0.0,0.1624,approaching_wall
2026-07-09 12:04:11.203,2.197,2.548,65.533,0.964,0.0106,0.029,-4.312,-8.2692,0.1,0.0,0.0458,0.2587,0.4598,0.0,0.0,0.0,0.0,0.1852,approaching_wall
2026-07-09 12:04:11.303,2.227,2.586,65.533,0.931,0.0059,0.0153,-4.2906,-8.2569,0.1,0.0,-0.0075,0.0287,0.7185,0.0,0.0,0.0,0.0,0.2094,approaching_wall
2026-07-09 12:04:11.403,2.262,2.883,65.533,0.901,0.0095,0.024,-4.2733,-8.2465,0.1,0.0,0.0543,-0.2012,-0.9963,0.0,0.0,0.0,0.0,0.2291,approaching_wall
2026-07-09 12:04:11.503,2.293,3.639,65.533,0.868,0.0051,0.0151,-4.2525,-8.2333,0.1,0.0,-0.0213,-0.6131,1.0155,0.0,0.0,0.0,0.0,0.2533,approaching_wall
2026-07-09 12:04:11.603,2.33,3.674,11.126,0.854,0.0079,0.0244,-4.2326,-8.22,0.1,0.0,0.0447,-0.2778,0.1054,0.0,0.0,0.0,0.0,0.2767,approaching_wall
2026-07-09 12:04:11.703,2.366,2.515,65.533,0.825,0.0082,0.0218,-4.2128,-8.2062,0.1,0.0,0.0149,-0.2874,0.9101,0.0,0.0,0.0,0.0,0.3003,approaching_wall
2026-07-09 12:04:11.803,2.384,2.392,11.486,0.784,0.0053,0.0147,-4.1957,-8.1939,0.1,0.0,-0.1097,-0.2491,0.6227,0.0,0.0,0.0,0.0,0.3209,approaching_wall
2026-07-09 12:04:11.903,2.415,2.381,65.533,0.764,0.005,0.012,-4.1801,-8.1827,0.1,0.0,-0.1214,-0.2108,0.4503,0.0,0.0,0.0,0.0,0.3397,approaching_wall
2026-07-09 12:04:12.003,2.436,2.378,65.533,0.74,0.0046,0.0111,-4.1659,-8.1725,0.1,0.0,-0.2184,-0.0287,0.6419,0.0,0.0,0.0,0.0,0.3569,approaching_wall
2026-07-09 12:04:12.103,2.461,2.371,65.533,0.718,0.0045,0.0091,-4.1524,-8.1633,0.1,0.0,-0.2109,0.0766,-0.2778,0.0,0.0,0.0,0.0,0.3731,approaching_wall
2026-07-09 12:04:12.203,2.478,2.351,65.533,0.701,0.0051,0.0088,-4.1394,-8.1546,0.1,0.0,-0.2386,-0.1054,-0.0383,0.0,0.0,0.0,0.0,0.3886,approaching_wall
2026-07-09 12:04:12.303,2.484,2.345,65.533,0.686,0.007,0.0102,-4.1267,-8.1467,0.1,0.0,-0.2855,-0.2395,-0.6898,0.0,0.0,0.0,0.0,0.4034,approaching_wall
2026-07-09 12:04:12.403,2.51,2.336,11.519,0.67,0.0075,0.0102,-4.1159,-8.1404,0.1,0.0,-0.1949,-0.2108,0.2874,0.0,0.0,0.0,0.0,0.4159,approaching_wall
2026-07-09 12:04:12.503,2.577,2.317,65.533,0.657,0.0046,0.0055,-4.1044,-8.134,0.1,0.0,-0.2131,-0.0958,-0.0192,0.0,0.0,0.0,0.0,0.4291,approaching_wall
2026-07-09 12:04:12.603,2.837,2.302,65.533,0.643,0.0048,0.0047,-4.0936,-8.1286,0.1,0.0,-0.2429,-0.1437,-0.3449,0.0,0.0,0.0,0.0,0.4411,wall_following
2026-07-09 12:04:12.703,2.853,2.289,65.533,0.629,0.0055,0.005,-4.0835,-8.124,0.1,0.0,-0.1236,-0.1724,0.364,0.0,0.0,0.0,0.0,0.4522,wall_following
2026-07-09 12:04:12.803,2.869,2.28,65.533,0.613,0.0083,0.0063,-4.0731,-8.1196,0.1,0.0,-0.1971,0.0192,0.3736,0.0,0.0,0.0,0.0,0.4635,wall_following
2026-07-09 12:04:12.903,2.889,2.253,65.533,0.606,0.0078,0.006,-4.063,-8.1158,0.1,0.0,-0.1406,-0.0479,0.8526,0.0,0.0,0.0,0.0,0.4742,wall_following
2026-07-09 12:04:13.003,2.897,2.239,65.533,0.599,0.0053,0.0025,-4.0537,-8.1126,0.1,0.0,-0.2322,-0.1437,0.6227,0.0,0.0,0.0,0.0,0.484,wall_following
2026-07-09 12:04:13.103,2.902,2.231,65.533,0.59,0.0078,0.0033,-4.044,-8.1098,0.1,0.0,2.6877,0.4982,-1.2837,0.0,0.0,0.0,0.0,0.4939,wall_following
