timestamp,lidar_right,lidar_front_right,lidar_front,lidar_left,odom_linear_x,odom_angular_z,pos_x,pos_y,cmd_linear_x,cmd_angular_z,imu_angular_z,imu_accel_x,imu_accel_y,wheel_speed_0,wheel_speed_1,wheel_speed_2,wheel_speed_3,distance_travelled,action_label
2026-07-09 12:31:58.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-09 12:31:58.120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-09 12:31:58.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-09 12:31:58.320,1.912,3.52,12.326,1.272,0.0,-0.0,-4.8243,-6.5275,0.0,0.0,0.0511,0.0287,0.4886,0.0,0.0,0.0,0.0,0.0,idle
2026-07-09 12:31:58.420,1.909,3.525,12.38,1.271,-0.0,0.0,-4.8243,-6.5275,0.0,0.0,-0.0181,-0.0575,0.5461,0.0,0.0,0.0,0.0,0.0,idle
2026-07-09 12:31:58.520,1.908,3.521,12.366,1.277,0.0005,0.0011,-4.8234,-6.5277,0.1,0.0,2.6877,0.4982,-1.2837,0.0,0.0,0.0,0.0,0.0009,approaching_wall
2026-07-09 12:31:58.620,1.91,3.507,12.353,1.264,0.0018,-0.0031,-4.8206,-6.5284,0.1,0.0,1.7396,0.0671,0.2778,0.0,0.0,0.0,0.0,0.0038,approaching_wall
2026-07-09 12:31:58.720,1.913,3.416,65.533,1.271,0.0033,-0.0091,-4.816,-6.5304,0.1,0.0,2.0133,0.3545,-0.5173,0.0,0.0,0.0,0.0,0.0088,approaching_wall
2026-07-09 12:31:58.820,1.906,2.969,65.533,1.264,0.0052,-0.0171,-4.8118,-6.5332,0.1,0.0,2.2552,0.6131,0.7472,0.0,0.0,0.0,0.0,0.0137,approaching_wall
2026-07-09 12:31:58.921,1.917,3.338,65.533,1.266,0.0096,-0.0157,-4.8033,-6.5401,0.1,0.0,0.2376,-0.4215,-0.661,0.0,0.0,0.0,0.0,0.0245,approaching_wall
2026-07-09 12:31:59.021,1.921,3.279,65.533,1.242,0.0099,-0.0015,-4.7917,-6.5498,0.1,0.0,2.2253,0.7089,-0.6898,0.0,0.0,0.0,0.0,0.0395,approaching_wall
2026-07-09 12:31:59.121,1.921,3.279,65.533,1.242,0.0099,-0.0015,-4.7917,-6.5498,0.1,0.0,2.2253,0.7089,-0.6898,0.0,0.0,0.0,0.0,0.0395,approaching_wall
2026-07-09 12:31:59.221,1.934,3.244,65.533,1.226,0.0126,0.0218,-4.7508,-6.5738,0.1,0.0,0.3377,0.0096,1.6861,0.0,0.0,0.0,0.0,0.0869,approaching_wall
