timestamp,lidar_right,lidar_front_right,lidar_front,lidar_left,odom_linear_x,odom_angular_z,pos_x,pos_y,cmd_linear_x,cmd_angular_z,imu_angular_z,imu_accel_x,imu_accel_y,wheel_speed_0,wheel_speed_1,wheel_speed_2,wheel_speed_3,distance_travelled,action_label
2026-07-09 12:17:49.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-09 12:17:49.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-09 12:17:49.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-09 12:17:49.904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-09 12:17:50.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-09 12:17:50.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-09 12:17:50.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-09 12:17:50.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-09 12:17:50.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-09 12:17:50.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle
2026-07-09 12:17:50.604,0.0,0.0,0.0,0.0,0.0,-0.0,-4.0424,-5.8983,0.0,0.0,0.066,0.1245,0.1341,0.0,0.0,0.0,0.0,0.0,idle
2026-07-09 12:17:50.704,2.989,2.847,6.673,0.317,0.0,0.0,-4.0424,-5.8983,0.05,0.0,-0.0277,-0.1054,0.594,0.0,0.0,0.0,0.0,0.0,obstacle_detected
2026-07-09 12:17:50.804,3.2,2.853,6.685,0.307,0.0028,0.0019,-4.0427,-5.897,0.05,0.0,-2.5779,0.479,-0.0671,0.0,0.0,0.0,0.0,0.0013,obstacle_detected
2026-07-09 12:17:50.904,3.209,2.889,6.641,0.311,0.0025,-0.0046,-4.0422,-5.8935,0.05,0.0,-1.7321,0.2299,0.2298,0.0,0.0,0.0,0.0,0.0048,obstacle_detected
2026-07-09 12:17:51.004,3.209,2.884,6.583,0.308,0.0005,-0.0022,-4.0407,-5.8908,0.05,0.0,2.6877,0.4982,-1.2837,0.0,0.0,0.0,0.0,0.0077,obstacle_detected
2026-07-09 12:17:51.104,3.213,2.873,6.588,0.305,0.0,-0.001,-4.0405,-5.8905,0.05,0.0,-1.9132,-0.0958,0.1054,0.0,0.0,0.0,0.0,0.008,obstacle_detected
2026-07-09 12:17:51.204,3.213,3.001,5.407,0.309,0.0004,-0.0014,-4.0408,-5.8906,0.08,0.0,2.6877,0.4982,-1.2837,0.0,0.0,0.0,0.0,0.0079,obstacle_avoidance
2026-07-09 12:17:51.304,3.212,5.819,5.388,0.318,0.0011,-0.003,-4.0422,-5.8904,0.08,0.0,-1.8525,0.0479,0.3928,0.0,0.0,0.0,0.0,0.0079,obstacle_avoidance
2026-07-09 12:17:51.404,3.212,5.819,5.388,0.318,0.0012,-0.0031,-4.0434,-5.8898,0.08,0.0,-1.9058,0.3353,-0.0096,0.0,0.0,0.0,0.0,0.0086,obstacle_avoidance
2026-07-09 12:17:51.504,3.212,5.819,5.388,0.318,0.0038,-0.0045,-4.0453,-5.8875,0.08,0.0,-1.8184,-0.1724,-0.2491,0.0,0.0,0.0,0.0,0.0112,obstacle_avoidance
2026-07-09 12:17:51.605,3.212,5.819,5.388,0.318,0.0105,-0.0134,-4.0474,-5.8811,0.08,0.0,-1.9793,-0.1916,-0.2587,0.0,0.0,0.0,0.0,0.0179,obstacle_avoidance
2026-07-09 12:17:51.704,3.212,5.819,5.388,0.318,0.01,-0.0159,-4.0473,-5.8701,0.08,0.0,-1.6831,-0.6035,-0.364,0.0,0.0,0.0,0.0,0.0286,obstacle_avoidance
2026-07-09 12:17:51.804,2.855,2.667,65.533,0.343,0.0121,-0.0263,-4.0418,-5.853,0.08,0.0,-1.7982,-0.2491,-1.0538,0.0,0.0,0.0,0.0,0.0453,obstacle_avoidance
2026-07-09 12:17:51.904,2.807,2.592,65.533,0.374,0.0144,-0.0401,-4.0283,-5.8321,0.08,0.0,-1.2453,0.0,0.5461,0.0,0.0,0.0,0.0,0.0677,obstacle_avoidance
2026-07-09 12:17:52.004,2.794,3.092,65.533,0.439,0.0113,-0.0423,-4.0098,-5.8132,0.08,0.0,-0.6424,-0.5077,-0.0287,0.0,0.0,0.0,0.0,0.0911,obstacle_avoidance
2026-07-09 12:17:52.104,2.782,3.67,65.533,0.472,0.0058,-0.0232,-3.9891,-5.7974,0.08,0.0,-0.4005,-0.3832,0.0766,0.0,0.0,0.0,0.0,0.1141,obstacle_avoidance
2026-07-09 12:17:52.205,2.786,2.675,6.177,0.531,0.0035,-0.0238,-3.9671,-5.7851,0.08,0.0,-0.5007,-0.4886,-0.9293,0.0,0.0,0.0,0.0,0.136,obstacle_avoidance
2026-07-09 12:17:52.304,2.785,3.305,6.178,0.583,0.002,-0.026,-3.9451,-5.7764,0.08,0.0,-0.2919,-0.0766,0.182,0.0,0.0,0.0,0.0,0.156,obstacle_avoidance
2026-07-09 12:17:52.405,3.152,3.165,6.231,0.642,0.0032,-0.0403,-3.9239,-5.7691,0.08,0.0,-0.3835,-0.7089,-0.3257,0.0,0.0,0.0,0.0,0.1753,obstacle_avoidance
2026-07-09 12:17:52.506,3.172,3.071,6.26,0.698,0.0045,-0.0327,-3.9012,-5.762,0.08,0.0,-0.0586,-0.1054,-0.3928,0.0,0.0,0.0,0.0,0.1963,obstacle_avoidance
2026-07-09 12:17:52.604,3.143,3.017,6.314,0.742,0.0042,-0.0241,-3.8738,-5.7531,0.08,0.0,0.0437,-0.0671,1.2167,0.0,0.0,0.0,0.0,0.2225,obstacle_avoidance
2026-07-09 12:17:52.704,3.105,2.992,6.342,0.758,0.0065,-0.0334,-3.8479,-5.745,0.08,0.0,0.1779,0.4024,0.0766,0.0,0.0,0.0,0.0,0.2477,obstacle_avoidance
2026-07-09 12:17:52.805,3.054,2.977,6.408,0.801,0.0062,-0.0379,-3.8216,-5.7372,0.08,0.0,-0.2173,-0.4311,1.1496,0.0,0.0,0.0,0.0,0.2733,obstacle_avoidance
2026-07-09 12:17:52.904,3.007,2.919,6.318,0.844,0.0043,-0.026,-3.796,-5.7304,0.08,0.0,-0.0138,0.0,-0.8909,0.0,0.0,0.0,0.0,0.2982,obstacle_avoidance
2026-07-09 12:17:53.004,2.969,2.883,6.308,0.892,0.0043,-0.0264,-3.7697,-5.7243,0.08,0.0,0.032,0.2682,0.9963,0.0,0.0,0.0,0.0,0.3235,obstacle_avoidance
2026-07-09 12:17:53.104,2.926,2.842,6.292,0.928,0.007,-0.0378,-3.7423,-5.7186,0.08,0.0,2.6877,0.4982,-1.2837,0.0,0.0,0.0,0.0,0.3498,obstacle_avoidance
2026-07-09 12:17:53.204,2.886,2.792,6.233,0.971,0.0068,-0.0434,-3.7156,-5.7141,0.08,0.0,0.1459,-0.2874,0.4886,0.0,0.0,0.0,0.0,0.3751,obstacle_avoidance
2026-07-09 12:17:53.304,2.865,2.77,6.129,1.007,0.0042,-0.0247,-3.6915,-5.7108,0.08,0.0,0.0053,-0.2874,0.8239,0.0,0.0,0.0,0.0,0.3979,obstacle_avoidance
2026-07-09 12:17:53.404,2.82,2.721,5.996,1.058,0.0071,-0.0367,-3.6627,-5.7078,0.08,0.0,0.196,0.5844,0.479,0.0,0.0,0.0,0.0,0.4248,obstacle_avoidance
2026-07-09 12:17:53.504,2.773,2.686,5.95,1.089,0.0079,-0.0393,-3.6358,-5.7054,0.08,0.0,0.0437,-0.2108,1.3221,0.0,0.0,0.0,0.0,0.45,obstacle_avoidance
2026-07-09 12:17:53.604,2.732,2.662,5.911,1.121,0.0074,-0.0406,-3.6091,-5.7036,0.08,0.0,-0.1427,0.2778,-1.2167,0.0,0.0,0.0,0.0,0.475,obstacle_avoidance
2026-07-09 12:17:53.705,2.693,2.602,5.711,1.181,0.0067,-0.0402,-3.5822,-5.7035,0.08,0.0,0.1385,-0.0383,0.0096,0.0,0.0,0.0,0.0,0.4997,wall_reacquired
2026-07-09 12:17:53.804,2.664,2.582,5.66,1.202,0.0065,-0.0315,-3.558,-5.7042,0.08,0.0,0.3601,0.4119,0.5077,0.0,0.0,0.0,0.0,0.5218,wall_reacquired
2026-07-09 12:17:53.904,2.626,2.554,5.649,1.242,0.006,-0.0274,-3.535,-5.7048,0.08,0.0,-0.0969,0.0287,0.7281,0.0,0.0,0.0,0.0,0.543,wall_reacquired
2026-07-09 12:17:54.004,2.606,2.524,5.576,1.262,0.005,-0.0257,-3.5186,-5.7053,0.08,0.0,0.0362,-0.0575,0.7089,0.0,0.0,0.0,0.0,0.5582,wall_reacquired
2026-07-09 12:17:54.104,2.576,2.499,2.457,1.295,0.0046,-0.0186,-3.505,-5.7056,0.08,0.0,0.3995,0.2682,0.6323,0.0,0.0,0.0,0.0,0.5709,wall_reacquired
2026-07-09 12:17:54.204,2.558,2.484,2.446,1.304,0.0034,-0.0096,-3.4941,-5.7051,0.08,0.0,0.7063,0.0671,0.6993,0.0,0.0,0.0,0.0,0.5813,wall_reacquired
2026-07-09 12:17:54.304,2.546,2.473,2.416,1.319,0.0045,-0.009,-3.4867,-5.704,0.08,0.0,0.9694,0.0383,0.7281,0.0,0.0,0.0,0.0,0.5887,wall_reacquired
2026-07-09 12:17:54.404,2.539,2.468,2.394,1.325,0.0024,-0.0031,-3.4817,-5.7023,0.08,0.0,1.5819,0.2299,0.1916,0.0,0.0,0.0,0.0,0.594,wall_reacquired
2026-07-09 12:17:54.504,2.528,2.46,2.407,1.324,0.0042,-0.0,-3.4788,-5.7,0.08,0.0,2.1646,0.4311,0.3161,0.0,0.0,0.0,0.0,0.5975,wall_reacquired
2026-07-09 12:17:54.605,2.535,2.471,2.411,1.32,0.0068,0.0008,-3.4766,-5.6955,0.08,0.0,1.9846,0.0766,1.0825,0.0,0.0,0.0,0.0,0.601,wall_reacquired
2026-07-09 12:17:54.704,2.522,2.465,2.44,1.319,0.0098,0.004,-3.476,-5.6878,0.08,0.0,1.747,0.479,-0.3736,0.0,0.0,0.0,0.0,0.6043,wall_reacquired
2026-07-09 12:17:54.804,2.239,2.478,5.638,1.313,0.0083,0.0085,-3.4793,-5.6759,0.08,0.0,1.1899,0.2778,-0.0287,0.0,0.0,0.0,0.0,0.6054,wall_reacquired
2026-07-09 12:17:54.904,2.189,2.495,5.736,1.297,0.0096,0.0102,-3.4876,-5.6608,0.08,0.0,1.0653,0.6419,-0.2108,0.0,0.0,0.0,0.0,0.6035,wall_reacquired
2026-07-09 12:17:55.004,2.208,2.513,5.815,1.28,0.0079,0.0102,-3.5003,-5.6452,0.08,0.0,0.5571,0.4503,0.7472,0.0,0.0,0.0,0.0,0.5983,wall_reacquired
2026-07-09 12:17:55.104,2.221,2.527,5.739,1.273,0.0056,0.0102,-3.5141,-5.6318,0.08,0.0,0.3941,0.1437,-0.7664,0.0,0.0,0.0,0.0,0.5917,wall_reacquired
2026-07-09 12:17:55.204,2.24,2.534,5.718,1.252,0.0078,0.0205,-3.5288,-5.6197,0.1,0.0,0.1641,-0.3161,0.0479,0.0,0.0,0.0,0.0,0.5843,approaching_wall
2026-07-09 12:17:55.304,2.263,2.563,5.834,1.229,0.0092,0.026,-3.5453,-5.607,0.1,0.0,-0.0245,0.0671,-1.6286,0.0,0.0,0.0,0.0,0.5762,approaching_wall
2026-07-09 12:17:55.404,2.285,2.598,5.978,1.205,0.0109,0.0292,-3.5639,-5.5933,0.1,0.0,0.0586,0.0479,-1.6765,0.0,0.0,0.0,0.0,0.5674,approaching_wall
2026-07-09 12:17:55.504,2.312,2.63,6.086,1.165,0.0086,0.0226,-3.5842,-5.5795,0.1,0.0,0.1726,-0.3066,0.4215,0.0,0.0,0.0,0.0,0.5582,approaching_wall
2026-07-09 12:17:55.604,2.328,2.645,6.084,1.15,0.0081,0.0205,-3.6046,-5.5667,0.1,0.0,-0.0138,-0.1916,0.9676,0.0,0.0,0.0,0.0,0.5492,approaching_wall
2026-07-09 12:17:55.705,2.365,2.66,6.074,1.116,0.0082,0.0226,-3.625,-5.555,0.1,0.0,0.0405,-0.2299,0.2203,0.0,0.0,0.0,0.0,0.5404,approaching_wall
2026-07-09 12:17:55.804,2.388,2.682,6.063,1.086,0.008,0.0239,-3.6454,-5.5439,0.1,0.0,-0.0192,0.182,2.213,0.0,0.0,0.0,0.0,0.5322,approaching_wall
2026-07-09 12:17:55.904,2.413,2.711,6.041,1.062,0.0081,0.023,-3.6671,-5.5325,0.1,0.0,0.0224,-0.2491,-0.0287,0.0,0.0,0.0,0.0,0.5241,approaching_wall
2026-07-09 12:17:56.004,2.434,2.74,5.996,1.041,0.006,0.014,-3.6877,-5.5221,0.1,0.0,0.0565,-0.1916,-0.594,0.0,0.0,0.0,0.0,0.517,approaching_wall
2026-07-09 12:17:56.104,2.458,2.766,5.979,1.011,0.009,0.025,-3.7085,-5.5123,0.1,0.0,0.0192,-0.297,0.0383,0.0,0.0,0.0,0.0,0.5104,approaching_wall
